gene	chr_name	meanPos	Pvalue	FC	Log2FC
gene-LOC117889852	NC_048530	5427404	0.3371019051	1.4591383866	0.545116716836152
gene-LOC117903512	NC_048530	5437139.5	1.580155082121E-08	0.6954175543	-0.524048609671246
gene-LOC117897289	NC_048530	5445933.5	3.9030307630071E-07	0.6208030047	-0.687792554670152
gene-LOC117902986	NC_048530	5451193	0.2796084375	0.7818430278	-0.355049111071735
gene-LOC117897487	NC_048530	5512602	0.3756970555	0.4155466993	-1.26691747815002
gene-LOC117897493	NC_048530	5516380	0.0826894315	0.8822930257	-0.180670214030305
gene-LOC117897691	NC_048530	5524175	1.48188917320996E-15	0.555334895	-0.848570042984825
gene-LOC117897757	NC_048530	5529664	4.9837383093604E-15	1.2555840635	0.328358622742901
gene-LOC117897748	NC_048530	5531754.5	0.4030358354	1.052811472	0.0742471146524871
gene-LOC117897766	NC_048530	5533874	0.9925414223	1.0014356478	0.00206971662469711
gene-LOC117897711	NC_048530	5539168	0.0021428338	0.6054685028	-0.723876183747553
gene-LOC117897734	NC_048530	5542332	0.0768002195	0.8952248654	-0.159677986308684
gene-LOC117897701	NC_048530	5544444.5	0.022126831	0.8508059525	-0.233097968015446
gene-LOC117893999	NC_048530	5554625	0.054545023	4.3556138756	2.1228760650631
gene-LOC117897845	NC_048530	5556792	0.4993911928	0.965915453	-0.0500311800248151
gene-LOC117903699	NC_048530	5559508.5	1.72994266E-12	1.1666531111	0.222375658482944
gene-LOC117903698	NC_048530	5562286	0.9402726123	0.9938531695	-0.00889536913731374
gene-LOC117903697	NC_048530	5564872	0.08161043	0.8948353316	-0.160305874120871
gene-LOC117903696	NC_048530	5566931.5	0.0050538079	0.856858735	-0.222870719153837
gene-LOC117903695	NC_048530	5569358.5	0.0020185406	1.0849599679	0.117641812091304
gene-LOC117903694	NC_048530	5572513	0.0323051225	0.9160125869	-0.12656067240199
gene-LOC117903693	NC_048530	5585300.5	8.0536450139506E-07	0.5716823785	-0.806714273467312
gene-LOC117892190	NC_048530	5595458	2.22336502746036E-15	0.6663928324	-0.585555211465693
gene-LOC117892177	NC_048530	5598208	7.00364882499393E-06	1.1238752894	0.168481956069377
gene-LOC117903313	NC_048530	5615631.5	0.0115275534	1.6014691632	0.679396018826458
gene-LOC117903311	NC_048530	5618499.5	0.2214442241	0.9424993994	-0.0854363958513311
gene-LOC117903315	NC_048530	5628639.5	2.74067357621353E-06	0.7965019383	-0.328250222311422
gene-LOC117903317	NC_048530	5629537	1.69119202854616E-15	1.2310837711	0.299928935696066
gene-LOC117903312	NC_048530	5634821	0.6968572469	0.989504455	-0.0152218922210039
gene-LOC117903310	NC_048530	5641910	0.162312867	1.1058402872	0.145143037016659
gene-LOC117903316	NC_048530	5643043	1.79752450090674E-17	1.1841369418	0.243835933865007
gene-LOC117902874	NC_048530	5645533.5	0.8473010601	1.1431339706	0.192994491386221
gene-LOC117901234	NC_048530	5651220.5	3.7286817952494E-07	0.6498247213	-0.621877465688267
gene-LOC117901135	NC_048530	5655875.5	0.0043430449	1.0862241209	0.119321805491702
gene-LOC117901207	NC_048530	5657362	0.0081248115	1.1462709175	0.196948060798015
gene-LOC117901176	NC_048530	5658659.5	0.5360570105	1.0340637282	0.0483251000870405
gene-LOC117901197	NC_048530	5660067.5	0.0010149878	0.759497014	-0.39688380217562
gene-LOC117901224	NC_048530	5661605.5	0.000820881	1.3168943157	0.39713957009449
gene-LOC117901152	NC_048530	5668771.5	3.44210724278627E-170	1.1743516602	0.231864488905938
gene-LOC117901146	NC_048530	5671452	0.3149707504	1.6352588249	0.709519000155937
gene-LOC117894137	NC_048530	5684362	0.4168965728	1.1409363511	0.190218310895949
gene-LOC117901186	NC_048530	5685993.5	0.7208303669	1.2146746628	0.280569955628414
gene-LOC117901216	NC_048530	5688594.5	0.6219651334	1.0249130333	0.0355014982675524
gene-LOC117901080	NC_048530	5690533.5	2.89452636285546E-15	0.6225353692	-0.683772289000025
gene-LOC117897394	NC_048530	5797109.5	4.600976335E-11	0.6825528252	-0.550987389214007
gene-LOC117903499	NC_048530	5805255	0.8823738197	0.9937847393	-0.00899470705976832
gene-LOC117903493	NC_048530	5807422	0.0855764723	0.8734532628	-0.19519758617075
gene-LOC117903492	NC_048530	5813608	6.570175872004E-08	0.6251442644	-0.677738936284467
gene-LOC117903497	NC_048530	5819736.5	0.6604913733	0.795926286	-0.329293271840423
gene-LOC117903496	NC_048530	5821314.5	0.0219529835	1.4461561065	0.532223293587443
gene-LOC117903494	NC_048530	5830751	1.13927827146E-09	0.8592991109	-0.218767692628263
gene-LOC117894215	NC_048530	5839237	0.1002639549	0.5202362407	-0.942761191075485
gene-LOC117899965	NC_048530	5841743	4.30265336052432E-15	1.2205964661	0.287586318604897
gene-LOC117899973	NC_048530	5842772.5	0.2856208513	1.0531870595	0.0747617002244236
gene-LOC117890221	NC_048530	5844131.5	1.4102800379E-10	1.1873510167	0.247746502115417
gene-LOC117890213	NC_048530	5846722	0.0411410473	1.0941719393	0.129839462522186
gene-LOC117897123	NC_048530	5859448	0.3932232066	1.2762043719	0.351859381388801
gene-LOC117897071	NC_048530	5860010.5	0.4545045616	1.0181242436	0.0259136269227421
gene-LOC117897107	NC_048530	5863302.5	0.000263315	0.4675335667	-1.09685814748454
gene-LOC117897113	NC_048530	5864101	1.22044563033396E-06	0.52182525	-0.938361340137074
gene-LOC117897075	NC_048530	5865079.5	1.16663237248716E-26	1.3740923509	0.458478969009074
gene-LOC117897067	NC_048530	5867382.5	0.000025184	0.8228650803	-0.281272193935239
gene-LOC117896964	NC_048530	5875224	0.0008431618	0.8760062404	-0.190986947706957
gene-LOC117897061	NC_048530	5884586	4.52528235052627E-35	1.233525213	0.30278720432739
gene-LOC117897098	NC_048530	5886071.5	0.000000001	1.2204300704	0.287389632294447
gene-LOC117897084	NC_048530	5887278.5	1.7903591E-12	1.2257104774	0.293618243183221
gene-LOC117897015	NC_048530	5891969	2.8629804112907E-07	0.7567540085	-0.402103682908237
gene-LOC117890820	NC_048530	5910048.5	0.0296251632	0.8949705982	-0.160087807513604
gene-LOC117890789	NC_048530	5925264.5	0.0001873744	0.8390597705	-0.253154510047596
gene-LOC117890846	NC_048530	5929027.5	0.0005344812	1.198846748	0.261647246715886
gene-LOC117890866	NC_048530	5934266	0.7172289256	1.0103321166	0.0148296139782522
gene-LOC117890773	NC_048530	5960140	1.53743780717886E-06	0.7908353396	-0.338550753503476
gene-LOC117903328	NC_048530	5990940	9.07126096E-12	0.8404875098	-0.250701714668621
gene-LOC117903327	NC_048530	5995503	4.70637531E-12	0.6400451197	-0.643754484035667
gene-LOC117903332	NC_048530	5999266.5	3.29757971304182E-05	1.1718647771	0.228806105031165
gene-LOC117903331	NC_048530	6003523	0.0357104006	0.2522143241	-1.98727788138936
gene-LOC117903326	NC_048530	6003585	2.47454951089129E-05	0.7636781203	-0.388963404397081
gene-LOC117894252	NC_048530	6011663	0.2267584398	1.4838288926	0.569324737491093
gene-LOC117903330	NC_048530	6016901	0.1442863778	0.9401123087	-0.0890949790268535
gene-LOC117901467	NC_048530	6021842	0.0007894001	1.117509572	0.160287188829433
gene-LOC117901407	NC_048530	6031126	0.052160261	0.7930158085	-0.334578469037265
gene-LOC117894292	NC_048530	6100230	3.38119704318232E-06	0.6911324602	-0.532965855533287
gene-LOC117894427	NC_048530	6143754.5	0.100134527	1.6926943202	0.759321463753932
gene-LOC117903156	NC_048530	6145335	0.0389114386	2.162966805	1.11301152446338
gene-LOC117903705	NC_048530	6234421.5	0.0962290803	1.1064606938	0.145952201372057
gene-LOC117903706	NC_048530	6246931	0.1560783697	0.8320184042	-0.265312653835407
gene-LOC117903707	NC_048530	6249651.5	0.0001178842	0.9716511243	-0.0414896942161211
gene-LOC117903708	NC_048530	6255085	0.0023068421	0.8833809819	-0.178892321614912
gene-LOC117903710	NC_048530	6261249.5	0.0003922707	0.7977934206	-0.325912869314997
gene-LOC117890995	NC_048530	6271971	3.4588926E-13	0.5885886283	-0.764668425619042
gene-LOC117891084	NC_048530	6280836	0.0045752748	1.3982795694	0.483652839299484
gene-LOC117891069	NC_048530	6282881	0.0004911985	0.8847321222	-0.176687390510371
gene-LOC117891022	NC_048530	6296819.5	0.92430361	1.0055252028	0.0079492422587834
gene-LOC117891007	NC_048530	6307565	0.4425625195	0.9642463652	-0.0525262923717421
gene-LOC117891043	NC_048530	6317580.5	0.5075459902	1.0094013456	0.0134999149599471
gene-LOC117891052	NC_048530	6323050	1.49073808034025E-05	0.8466416672	-0.240176602706861
gene-LOC117891111	NC_048530	6327134.5	0.0009183316	1.0939087821	0.12949244096532
gene-LOC117891099	NC_048530	6329309.5	9.1299421581236E-06	1.1633368089	0.218268845893116
gene-LOC117903656	NC_048530	6351468.5	0.0038977644	1.1698068749	0.226270372867043
gene-LOC117903657	NC_048530	6359244.5	0.0859781506	0.6087364792	-0.716110271401192
gene-LOC117903655	NC_048530	6364738.5	0.1623411061	0.9757331648	-0.0354414291207352
gene-LOC117903653	NC_048530	6365957	0.4448295129	0.975256118	-0.0361469512601088
gene-LOC117900795	NC_048530	6433641	4.065280985E-11	0.7138451409	-0.486316959970851
gene-LOC117897799	NC_048530	6482757.5	0.5261475003	0.548322905	-0.866902354537874
gene-LOC117890908	NC_048530	6502240	0.0013362375	0.7429848943	-0.428595215402111
gene-LOC117890917	NC_048530	6518603	0.3297406763	1.0564276702	0.0791939945176087
gene-LOC117900434	NC_048530	6522665.5	0.2808085234	1.2764671665	0.352156428981355
gene-LOC117900420	NC_048530	6523999.5	1.64571373693501E-25	1.2199617977	0.286835971450715
gene-LOC117901058	NC_048530	6526006	0.0001264997	0.6345195502	-0.656263479218031
gene-LOC117890325	NC_048530	6529422	4.08307063592487E-23	0.7796795711	-0.359046760867615
gene-LOC117890351	NC_048530	6531360	2.5105521E-12	1.263914392	0.337898749575415
gene-LOC117890342	NC_048530	6532229	0.0098000946	1.1319646152	0.178828860755159
gene-LOC117890316	NC_048530	6533484	2.3958459896045E-07	1.1573464808	0.21082083618326
gene-LOC117897270	NC_048530	6537867	0.0022495692	1.0628058574	0.0878780840312401
gene-LOC117892393	NC_048530	6557026.5	0.4223004972	2.5212564823	1.33414288809755
gene-LOC117899021	NC_048530	6606074	1.081941273E-11	1.6458586792	0.718840464817722
gene-LOC117894310	NC_048530	6606870.5	0.0001456076	1.2002580512	0.26334461346983
gene-LOC117903159	NC_048530	6609968	0.0014935152	0.6557606731	-0.608758711035103
gene-LOC117893751	NC_048530	6612474	0.128038068	1.2212828954	0.288397421879473
gene-LOC117901675	NC_048530	6634732	0.0042650097	0.7568949817	-0.401834953052844
gene-LOC117901686	NC_048530	6637788	0.0001349967	1.1581596993	0.211834201084144
gene-LOC117900176	NC_048530	6689088	3.02839452490033E-06	0.7128992901	-0.488229810554094
gene-LOC117900222	NC_048530	6728110	0.0007014422	1.1157557592	0.158021253372502
gene-LOC117894488	NC_048530	6730100	0.9320247363	1.0516588612	0.072666796768911
gene-LOC117900242	NC_048530	6731220	7.7881066340143E-07	1.1889215016	0.249653464460399
gene-LOC117900233	NC_048530	6733708	1.62533885442172E-06	0.7489701833	-0.417019809129186
gene-LOC117900168	NC_048530	6738142.5	0.9556103635	0.99798388	-0.00291158236278448
gene-LOC117900213	NC_048530	6742108	1.056309643E-11	0.6399695563	-0.643924817930462
gene-LOC117903821	NC_048530	6747906	0.2521595259	1.0418346882	0.0591263779672204
gene-LOC117903818	NC_048530	6802731.5	1.89486706378138E-17	0.4331087884	-1.20719864782832
gene-LOC117903354	NC_048530	6878324	0.4413429684	1.5185607747	0.602704648119307
gene-LOC117903343	NC_048530	6881542	0.000000031	0.8754877307	-0.191841134369359
gene-LOC117903350	NC_048530	6884364	0.8568095848	1.0162994538	0.0233255564981826
gene-LOC117903352	NC_048530	6885168.5	0.0182090672	0.3848059256	-1.37779707964658
gene-LOC117903346	NC_048530	6888061	0.0571327828	1.3435764257	0.426078387478683
gene-LOC117903348	NC_048530	6892739.5	0.0069353311	0.8510565608	-0.232673078987803
gene-LOC117903353	NC_048530	6897590	0.9627519115	0.9645899463	-0.0520123215890474
gene-LOC117903347	NC_048530	6899042.5	0.0244203969	1.077493759	0.107679513039825
gene-LOC117903344	NC_048530	6901189.5	0.7779212238	0.9852011273	-0.0215098162697443
gene-LOC117903351	NC_048530	6904620	0.0074889692	1.3968625435	0.482190061142735
gene-LOC117903345	NC_048530	6907384	0.4947454622	0.9317046619	-0.102055382858064
gene-LOC117903619	NC_048530	6979821.5	0.4872925941	0.853189667	-0.229061601616436
gene-LOC117903617	NC_048530	6997661.5	4.44705984374451E-05	1.4366525203	0.522711162797266
gene-LOC117903621	NC_048530	6998697	0.0660873567	1.1558439121	0.208946586036258
gene-LOC117903616	NC_048530	7000245	2.886444226598E-08	1.2380555696	0.308076070761482
gene-LOC117903618	NC_048530	7002689	2.51718880630681E-06	1.2005957218	0.263750432190458
gene-LOC117903615	NC_048530	7006158	0.0332353383	0.9050884322	-0.143869336433488
gene-LOC117903623	NC_048530	7009566.5	0.1389814499	1.7320337595	0.792467050265892
gene-LOC117903620	NC_048530	7019077	0.0355824951	1.3016668935	0.380360299055545
gene-LOC117891579	NC_048530	7074719	0.0640993439	0.8703445259	-0.200341489998862
gene-LOC117891588	NC_048530	7079932.5	0.4775497307	0.603138203	-0.729439475950243
gene-LOC117891143	NC_048530	7150312.5	0.1130081562	1.6134934223	0.690187696427574
gene-LOC117901075	NC_048530	7158253.5	0.0001098316	1.2094842145	0.274391940205658
gene-LOC117902678	NC_048530	7161726.5	7.561123911145E-08	1.3017662349	0.380470399325563
gene-LOC117900354	NC_048530	7168750	0.2047110593	0.2512042748	-1.99306707978089
gene-LOC117894561	NC_048530	7172403	0.0920466323	0.3660678569	-1.44981699353886
gene-LOC117900346	NC_048530	7181283.5	0.5504922059	0.8121427967	-0.300194680311109
gene-LOC117894590	NC_048530	7189446.5	0.467516795	0.8299502669	-0.268903206435539
gene-LOC117896378	NC_048530	7193677	0.9929400931	1.0086506609	0.0124265936179543
gene-LOC117903158	NC_048530	7196933.5	0.8393851504	0.9769765351	-0.0336041827463083
gene-LOC117894598	NC_048530	7199510.5	0.7288097357	1.1162787094	0.158697280274945
gene-LOC117889748	NC_048530	7202735	0.8651620209	0.9647834206	-0.0517229795478709
gene-LOC117889586	NC_048530	7211407.5	0.018902428	1.1560321266	0.209181491473944
gene-LOC117889587	NC_048530	7225080	1.442531459847E-08	0.6517911135	-0.617518412336626
gene-LOC117898953	NC_048530	7238197.5	0.0099347661	0.9290821353	-0.106121951506536
gene-LOC117896690	NC_048530	7241207.5	0.972929655	1.0125792161	0.018034777334697
gene-LOC117903121	NC_048530	7265878.5	2.35606949818302E-58	0.5976389721	-0.742653865397848
gene-LOC117894631	NC_048530	7301641.5	0.4370225006	0.5938892203	-0.751734248421655
gene-LOC117903096	NC_048530	7306136.5	0.78005368	1.2923366399	0.369981925645649
gene-LOC117890122	NC_048530	7319194.5	3.960184735E-11	0.7109900855	-0.492098652763785
gene-LOC117894648	NC_048530	7506860	0.2674960049	0.9263594963	-0.110355919889865
gene-LOC117902928	NC_048530	7516476.5	0.0809996014	0.9486593537	-0.0760379601723713
gene-LOC117902911	NC_048530	7520911.5	0.0002841302	0.8558199406	-0.224620800747671
gene-LOC117902904	NC_048530	7525836.5	0.2375804497	1.021350416	0.0304779266386941
gene-LOC117902937	NC_048530	7531125.5	0.2271567079	1.084272607	0.116727523594631
gene-LOC117902943	NC_048530	7531517	0.0564476429	1.0969745176	0.133530012742831
gene-LOC117894666	NC_048530	7541598.5	0.2556903036	0.7400079497	-0.43438732559015
gene-LOC117896570	NC_048530	7545926	0.000027621	0.6986389243	-0.517381070920398
gene-LOC117896586	NC_048530	7548219	6.9128748613434E-07	1.1324281756	0.179419550058086
gene-LOC117896541	NC_048530	7556320.5	0.0183105095	0.8781558611	-0.187451073031046
gene-LOC117896578	NC_048530	7566191.5	0.0003798846	0.8566342182	-0.223248788144672
gene-LOC117896594	NC_048530	7586699	6.3842150289403E-05	0.6470430616	-0.628066366147967
gene-LOC117894677	NC_048530	7610705.5	1.2026876719575E-07	0.6536082882	-0.613501816928209
gene-LOC117895804	NC_048530	7636211	0.1573643831	2.8059110409	1.48846927022408
gene-LOC117903779	NC_048530	7643520	0.0089652436	0.9115216031	-0.133651246285148
gene-LOC117903782	NC_048530	7645841.5	0.6742136156	1.0462006678	0.065159596015032
gene-LOC117903780	NC_048530	7647582.5	0.0526365039	1.0916785475	0.126548106990972
gene-LOC117903781	NC_048530	7649901	0.7660739161	0.9812659546	-0.027283888736959
gene-LOC117903784	NC_048530	7652041	0.1128842426	0.7523139077	-0.410593333799776
gene-LOC117903786	NC_048530	7653379	2.67091820392776E-05	1.2794903998	0.355569322670137
gene-LOC117903783	NC_048530	7653880	1.32828446896197E-05	1.4019977304	0.487484013868283
gene-LOC117901919	NC_048530	7655807.5	0.0129992724	1.0949135887	0.130817015878334
gene-LOC117891842	NC_048530	7657306.5	0.3335887878	0.8146238665	-0.295794012467468
gene-LOC117890934	NC_048530	7659550.5	0.0329921609	1.5788032723	0.658831414542596
gene-LOC117903275	NC_048530	7664021.5	5.75048071795979E-06	0.7898611592	-0.340329014429617
gene-LOC117903286	NC_048530	7667449	0.2470867113	1.055820859	0.0783650735634906
gene-LOC117901283	NC_048530	7669844	5.745197E-14	0.7851094917	-0.349034227994825
gene-LOC117889781	NC_048530	7671756	4.311912289E-11	1.3812941194	0.466020545823926
gene-LOC117889635	NC_048530	7677822	7.78074834597E-09	0.673228271	-0.570832333586237
gene-LOC117889636	NC_048530	7683127	1.2288832528E-10	1.2094923665	0.274401664028588
gene-LOC117891490	NC_048530	7751684.5	8.77916107839629E-06	1.4221102389	0.508033303881325
gene-LOC117903790	NC_048530	7774350	0.0980282557	1.5701021047	0.650858381508329
gene-LOC117903787	NC_048530	7779127.5	5.451468077E-11	0.7513480099	-0.412446803840377
gene-LOC117903789	NC_048530	7786803.5	2.54069216689981E-06	0.7919002479	-0.33660938292032
gene-LOC117903788	NC_048530	7798708.5	2.860328167043E-08	0.7288264753	-0.456352727555496
gene-LOC117903791	NC_048530	7811924	0.0001788142	0.672630121	-0.572114709355716
gene-LOC117902315	NC_048530	7815916.5	0.0425709845	1.3474377711	0.430218646336967
gene-LOC117903898	NC_048530	7855656	0.0721604641	0.8991713773	-0.153331982910128
gene-LOC117901242	NC_048530	7893095.5	5.2434970881568E-07	1.1084745698	0.14857567282654
gene-LOC117889575	NC_048530	7894436	0.0475373547	1.219275741	0.28602443045952
gene-LOC117903901	NC_048530	7895800	0.000010958	1.1084932144	0.148599938828195
gene-LOC117903887	NC_048530	7906157.5	1.777823209326E-08	1.0945988463	0.130402241067736
gene-LOC117903882	NC_048530	7925987.5	0.0091638072	0.7247762242	-0.464392465374298
gene-LOC117903910	NC_048530	7935797.5	1.36517818297703E-30	1.2356820733	0.305307602244066
gene-LOC117903844	NC_048530	7963347.5	1.1247366686E-09	0.6800713856	-0.556241904045374
gene-LOC117903831	NC_048530	7998344	1.52713330927E-09	0.7585875433	-0.39861241343036
gene-LOC117890134	NC_048530	8008266	0.2408262445	1.1713239371	0.228140117528714
gene-LOC117901440	NC_048530	8017248	6.2452925104238E-07	0.6022360078	-0.731599125248113
gene-LOC117899107	NC_048530	8024166.5	0.0003898437	1.0540243962	0.0759082596406219
gene-LOC117900284	NC_048530	8028457	0.9329696647	1.0035339042	0.005089358698468
gene-LOC117902001	NC_048530	8031078.5	0.1397946219	1.1087210964	0.148896494944457
gene-LOC117902832	NC_048530	8048568	0.6636619375	0.9406562286	-0.08826052167744
gene-LOC117903034	NC_048530	8051540	0.1745127714	1.3799206944	0.46458535607336
gene-LOC117902498	NC_048530	8097720	3.862244524E-11	0.6203412273	-0.68886608662323
gene-LOC117900540	NC_048530	8155863.5	0.0136772087	0.6736636584	-0.569899621390087
gene-LOC117892413	NC_048530	8166521.5	5.96392419859301E-22	0.6843992762	-0.547089860809923
gene-LOC117892422	NC_048530	8168597.5	5.18947776453902E-05	1.1360892622	0.184076191421923
gene-LOC117897666	NC_048530	8170799	4.428634970857E-08	1.104977086	0.144016452642113
gene-LOC117897662	NC_048530	8177831.5	0.8877615389	1.0238533618	0.034009104641803
gene-LOC117894726	NC_048530	8193227.5	0.2386451394	3.6658852042	1.874161609139
